round_k,0,1,3,9,20,41,97,206,452,1017,2254,4828,10685,24098,53547,121525,266896
round_shots,1300,800,300,300,300,300,300,300,300,200,200,200,200,200,300,200
round_queries,1300,2400,2100,4500,9900,25500,65100,170100,443700,753000,1687000,3631000,8115000,18461000,55487100,90894200
round_k,0,1,3,7,16,42,108,283,739,1882,4217,9077,20287,46152,92478,227235
round_shots,1200,600,300,400,300,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,1200,1800,2100,6000,9900,23100,59100,92200,189400,415400,922200,2064600,4470600,10166200,22087000,44267400,94703000
round_k,0,1,3,7,16,38,98,230,473,1038,2305,5161,11176,25415,55217,110668,236757
round_shots,1200,800,300,400,300,300,200,200,300,200,300,200,200,200,200,200
round_queries,1200,2400,2100,6000,13500,32700,61000,129400,398100,583000,1950900,3305000,7338200,16540200,35451400,80391400
round_k,0,1,3,7,22,54,152,323,663,1457,3251,8262,18345,41350,88628,200978
round_shots,1200,600,500,300,300,200,200,200,200,300,200,200,300,300,300,200
round_queries,1200,1800,3500,7500,15300,24600,52200,110200,237800,773100,1336200,2862200,9644700,23920500,55581900,91001400
round_k,0,1,3,12,25,61,130,275,594,1288,3340,7155,16074,39867,92636,227503
round_shots,1600,500,300,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,1600,1500,2100,4500,11100,23100,42600,96200,212200,471400,1043400,2347400,5287400,11670200,24975000,56961400,65015100
round_k,0,1,3,7,18,38,106,240,530,1178,2608,5868,13218,29175,62437,142403,325075
round_shots,1300,700,400,400,300,400,400,300,200,200,200,300,300,300,200,200,100
round_queries,1300,2100,2800,6000,9900,32400,68400,106500,171000,378600,853000,2730900,6915900,17823300,31634200,66039800,72838700
round_k,0,1,3,7,16,40,85,177,427,946,2132,4551,11526,29705,79085,165099,364193
round_shots,1300,700,400,300,300,200,200,300,300,300,300,200,200,300,300,300,100
round_queries,1300,2100,2800,4500,9900,15400,33800,102300,245700,536100,1095900,1660600,3548200,11776500,30397500,79265700,71074100
round_k,0,1,3,7,16,38,84,170,409,893,1826,4151,8870,19627,50662,132109,355370
round_shots,1600,900,400,300,200,300,200,300,200,200,200,200,200,200,200,300
round_queries,1600,2700,2800,5700,9000,29100,48600,149100,261800,565400,1266200,2863000,6453000,13841800,31587000,99086700
round_k,0,1,3,9,22,48,121,248,654,1413,3165,7157,16132,34604,78967,165144
round_shots,1200,700,300,400,300,300,200,300,200,200,200,200,200,200,200,200
round_queries,1200,2100,2100,6000,13500,34500,57400,173100,316600,695000,1537400,3328200,7496600,17061000,38435000,85803400
round_k,0,1,3,7,22,57,143,288,791,1737,3843,8320,18741,42652,96087,214508
round_shots,1200,700,300,300,300,300,300,200,300,300,300,200,200,200,300,300
round_queries,1200,2100,2100,4500,9900,24300,53700,89400,275700,720900,1661100,2796600,5905800,13440600,42872100,114029700
round_k,0,1,3,7,16,40,89,223,459,1201,2768,6991,14764,33601,71453,190049
round_shots,1300,900,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1300,2700,2100,4500,11100,17000,35400,73800,164600,365400,805400,1777000,3909000,8925400,18835800,39957800,91266200
round_k,0,1,3,7,18,42,88,184,411,913,2013,4442,9772,22313,47089,99894,228165
round_shots,1200,900,300,400,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1200,2700,2100,6000,9900,15400,33000,69000,149000,317800,714200,1572200,3463800,7837800,16872200,36539400,78996600
round_k,0,1,3,7,16,38,82,172,372,794,1785,3930,8659,19594,42180,91348,197491
round_shots,1000,600,400,300,300,200,300,300,300,200,200,200,200,200,300,200,100
round_queries,1000,1800,2800,4500,9900,16200,49500,131100,321300,543000,1171800,2581400,5695400,11882600,38253900,67520200,76496300
round_k,0,1,3,7,16,40,82,218,535,1357,2929,6453,14238,29706,63756,168800,382481
round_shots,1300,900,400,300,300,200,300,200,200,300,200,200,200,200,200,200,200
round_queries,1300,2700,2800,4500,9900,13400,41100,74200,165400,555300,974600,2045800,4556600,10120600,21821000,48811400,110477400
round_k,0,1,3,7,16,33,68,185,413,925,2436,5114,11391,25301,54552,122028,276193
round_shots,1400,700,400,300,300,200,200,200,200,200,200,200,200,200,300,200,200
round_queries,1400,2100,2800,5700,13500,21800,46600,102200,225400,502600,1042200,2152600,4877000,10710600,32270100,54277800,116748200
round_k,0,1,3,9,22,54,116,255,563,1256,2605,5381,12192,26776,53783,135694,291870
round_shots,1500,900,300,300,300,300,300,200,200,200,200,200,200,200,200,200,100
round_queries,1500,2700,2100,4500,11100,25500,69900,117400,252600,551000,1173000,2595000,5881400,13226200,27435400,58152200,62515900
round_k,0,1,3,7,18,42,116,293,631,1377,2932,6487,14703,33065,68588,145380,312579
round_shots,1200,500,500,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,1200,1500,3500,7500,15300,35700,62200,136600,280600,607400,1324600,2687000,5517000,11939400,26564200,59803000,64276100
round_k,0,1,3,12,25,59,155,341,701,1518,3311,6717,13792,29848,66410,149507,321380
round_shots,1300,600,300,300,200,300,300,200,200,200,200,200,200,200,200,200,200
round_queries,1300,1800,2100,4500,7400,23100,53100,74200,152200,338200,717000,1581000,3484200,7569800,16519000,33179400,71737800
round_k,0,1,3,7,18,38,88,185,380,845,1792,3952,8710,18924,41297,82948,179344
round_shots,1300,700,300,300,300,200,200,200,200,200,200,200,300,300,200,200,100
round_queries,1300,2100,2100,4500,11100,17000,36200,73800,147800,305800,682600,1535800,5147100,14070300,24243400,55263800,63146700
round_k,0,1,3,7,18,42,90,184,369,764,1706,3839,8578,23450,60608,138159,315733
round_shots,1400,1000,300,400,300,300,300,200,200,200,200,300,300,300,300,300
round_queries,1400,3000,2100,6000,13500,31500,79500,129400,284200,621400,1277400,4285500,9868500,23845500,50683500,123149700
round_k,0,1,3,7,22,52,132,323,710,1553,3193,7142,16447,39742,84472,205249
round_shots,1600,800,300,400,200,200,300,200,200,200,200,200,200,200,200,200,200
round_queries,1600,2400,2100,6000,9000,18600,59100,95400,196600,414200,888600,2017000,4411000,10034600,22550200,49059400,110372200
round_k,0,1,3,7,22,46,98,238,491,1035,2221,5042,11027,25086,56375,122648,275930
round_shots,1000,500,400,500,300,200,300,200,200,200,200,200,300,200,200,200,100
round_queries,1000,1500,2800,7500,12900,20200,68100,116200,259800,545000,1112200,2382600,7297500,12373000,27255800,61532600,70305700
round_k,0,1,3,7,21,50,113,290,649,1362,2780,5956,12162,30932,68139,153831,351528
round_shots,1300,700,500,400,400,400,200,200,200,200,300,200,200,300,200,200
round_queries,1300,2100,3500,10000,23600,50800,57000,115800,255000,561800,1808700,3037000,6335400,19422900,34424200,77981000
round_k,0,1,3,12,29,63,142,289,637,1404,3014,7592,15838,32371,86060,194952
round_shots,1200,1000,300,300,300,200,200,200,200,200,300,200,200,100,300,200,100
round_queries,1200,3000,2100,4500,9900,16200,34600,75800,167800,375400,1146900,1847400,3782200,4259700,27293700,44565800,50478100
round_k,0,1,3,7,16,40,86,189,419,938,1911,4618,9455,21298,45489,111414,252390
round_shots,1400,900,400,300,300,200,300,200,200,200,200,200,200,200,200,200,100
round_queries,1400,2700,2800,5700,12300,20200,62700,115800,251800,526600,1075800,2202200,4993800,11303800,25785400,56904600,64891700
round_k,0,1,3,9,20,50,104,289,629,1316,2689,5505,12484,28259,64463,142261,324458
round_shots,1200,400,300,300,300,200,200,200,300,200,200,300,200,200,200,200,100
round_queries,1200,1200,2100,4500,9900,16200,34600,70600,217500,372200,829000,2763900,4791000,10812600,23635000,53083400,60646500
round_k,0,1,3,7,16,40,86,176,362,930,2072,4606,11977,27031,59087,132708,303232
round_shots,1500,600,300,300,300,200,200,200,300,300,200,200,200,200,300,300,200
round_queries,1500,1800,2100,4500,9900,16200,33800,70600,229500,603900,978600,2089800,4441400,9963800,32699100,65559900,91625400
round_k,0,1,3,7,16,40,84,176,382,1006,2446,5224,11103,24909,54498,109266,229063
round_shots,1100,500,300,300,200,300,200,200,200,200,200,200,300,200,200,200,200
round_queries,1100,1500,2100,4500,6600,21900,36600,75400,151400,327000,719800,1538200,5244300,8508200,17904200,40718600,92479800
round_k,0,1,3,7,16,36,91,188,378,817,1799,3845,8740,21270,44760,101796,231199
round_shots,1400,800,300,400,300,200,200,200,200,200,300,200,200,200,200,200,100
round_queries,1400,2400,2100,6000,13500,21000,42600,89800,193000,419000,1318500,2163000,4679000,10493800,23784200,54153800,60844700
round_k,0,1,3,7,22,52,106,224,482,1047,2197,5407,11697,26234,59460,135384,304223
round_shots,1200,700,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200
round_queries,1200,2100,2100,4500,9900,16200,35400,73000,158600,340200,743800,1631400,3659800,8281000,18830200,42551000,95144200
round_k,0,1,3,7,16,40,88,182,396,850,1859,4078,9149,20702,47075,106377,237860
round_shots,1400,400,300,500,200,300,300,300,200,200,200,200,300,200,200,200,100
round_queries,1400,1200,2100,7500,6600,20700,51300,126300,207800,461400,1039000,2264600,7680900,13853000,29177800,65877400,70426700
round_k,0,1,3,7,16,34,85,210,519,1153,2597,5661,12801,34632,72944,164693,352133
round_shots,1200,700,300,400,200,300,200,200,200,200,200,200,300,300,200,200,100
round_queries,1200,2100,2100,6000,9000,29100,47800,103800,227800,497400,1091800,2416600,7569300,17570100,26668200,60306200,64525900
round_k,0,1,3,7,22,48,119,259,569,1243,2729,6041,12615,29283,66670,150765,322629
round_shots,1800,700,300,300,300,300,200,200,200,200,200,200,200,200,200,200,200
round_queries,1800,2100,2100,4500,9900,20100,31800,66600,140600,313000,688200,1515400,3412600,7783400,17583800,39492600,90222600
round_k,0,1,3,7,16,33,79,166,351,782,1720,3788,8531,19458,43959,98731,225556
round_shots,1300,600,400,500,300,300,200,200,200,200,200,200,200,300,200,200
round_queries,1300,1800,2800,7500,12900,27300,48600,106600,235000,515000,1167800,2667800,5824600,18523500,31943000,72348600
round_k,0,1,3,7,21,45,121,266,587,1287,2919,6669,14561,30872,79857,180871
round_shots,1600,800,300,300,300,200,300,200,300,200,200,200,200,200,200,300,100
round_queries,1600,2400,2100,4500,9900,16200,51900,87800,282300,485400,1064600,2355800,5321000,12063800,26842600,87629700,71106500
round_k,0,1,3,7,16,40,86,219,470,1213,2661,5889,13302,30159,67106,146049,355532
round_shots,1400,900,300,300,300,300,200,200,300,300,300,200,200,200,300,200
round_queries,1400,2700,2100,4500,11100,26700,39800,83400,269100,672900,1674900,2923000,6567800,14869000,48245700,83452200
round_k,0,1,3,7,18,44,99,208,448,1121,2791,7307,16419,37172,80409,208630
round_shots,1200,800,300,400,300,200,200,200,200,200,200,200,200,200,200,200,100
round_queries,1200,2400,2100,6000,13500,23000,49800,107000,227400,498600,1109400,2354200,4839000,10726600,24491000,55989400,62642300
round_k,0,1,3,7,22,57,124,267,568,1246,2773,5885,12097,26816,61227,139973,313211
round_shots,1300,800,300,300,300,200,300,200,200,200,300,400,300,300,200,300,100
round_queries,1300,2400,2100,4500,11100,17800,54300,96200,193000,400200,1252500,4106800,7995900,17362500,27105400,86868300,75631300
round_k,0,1,3,7,18,44,90,240,482,1000,2087,5133,13326,28937,67763,144780,378156
round_shots,1300,700,300,300,300,200,200,200,200,200,200,300,200,300,300,200,200
round_queries,1300,2100,2100,4500,11100,17000,37000,75400,164200,343800,735800,2265900,3949400,11862300,30164700,50797000,107898600
round_k,0,1,3,7,18,42,92,188,410,859,1839,3776,9873,19770,50274,126992,269746
round_shots,1400,700,300,300,300,200,200,200,400,400,300,200,200,200,200,200,200
round_queries,1400,2100,2100,4500,11100,18600,39400,85400,342000,793200,1249500,1867800,4052200,8885400,19925400,44410600,99902200
round_k,0,1,3,7,18,46,98,213,427,991,2082,4669,10130,22213,49813,111026,249755
round_shots,1300,700,300,300,300,300,300,200,200,200,300,300,200,200,200,200,100
round_queries,1300,2100,2100,4500,9900,23100,57300,99000,218600,479800,1479900,3491700,5843800,12341400,28114600,64116200,73234900
round_k,0,1,3,7,16,38,95,247,546,1199,2466,5819,14609,30853,70286,160290,366174
round_shots,1100,600,300,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,1100,1800,2100,4500,9900,23100,42600,88200,196200,435000,945800,2114200,4772200,10779000,24163000,55065400,61757100
round_k,0,1,3,7,16,38,106,220,490,1087,2364,5285,11930,26947,60407,137663,308785
round_shots,1600,900,300,300,300,300,200,300,200,300,300,200,200,200,200,200,100
round_queries,1600,2700,2100,4500,11100,26700,48200,150300,246200,809700,2076900,2787400,5848600,13277400,30307000,69030600,76279900
round_k,0,1,3,7,18,44,120,250,615,1349,3461,6968,14621,33193,75767,172576,381399
round_shots,2000,700,300,300,300,300,200,200,200,200,200,200,200,300,200,200,200
round_queries,2000,2100,2100,4500,9900,24300,39800,82600,177000,359000,773400,1722200,3875000,13037100,23101400,48585000,109468600
round_k,0,1,3,7,16,40,99,206,442,897,1933,4305,9687,21728,57753,121462,273671
round_shots,1300,700,300,300,300,200,200,300,200,200,200,200,200,200,300,300,100
round_queries,1300,2100,2100,4500,11100,17800,37800,114300,205800,440600,998200,2076200,4207400,9567000,30993300,76416300,55493900
round_k,0,1,3,7,18,44,94,190,514,1101,2495,5190,10518,23917,51655,127360,277469
round_shots,1400,800,300,400,400,300,200,200,200,300,300,200,300,300,300,200,100
round_queries,1400,2400,2100,6000,12400,21300,39000,78600,172200,571500,1449900,2551400,8387700,21306300,44201100,66475000,76013300
round_k,0,1,3,7,15,35,97,196,430,952,2416,6378,13979,35510,73668,166187,380066
round_shots,1500,1000,300,400,300,300,200,200,200,200,200,200,300,200,200,200,100
round_queries,1500,3000,2100,6000,13500,35700,59000,126200,271000,600200,1283400,2713000,9066300,15893400,33127800,68513000,75254100
round_k,0,1,3,7,22,59,147,315,677,1500,3208,6782,15110,39733,82819,171282,376270
round_shots,1400,800,300,400,300,200,200,300,200,200,200,200,200,200,200,200,100
round_queries,1400,2400,2100,6000,13500,21000,45000,141900,224200,500200,1067800,2302200,5121800,11612200,26191800,58001000,65403300
round_k,0,1,3,7,22,52,112,236,560,1250,2669,5755,12804,29030,65479,145002,327016
round_shots,1700,1200,300,300,300,200,200,200,200,300,300,400,400,300,200,200
round_queries,1700,3600,2100,4500,12300,21000,42600,89000,198200,653100,1571700,4335600,10748400,20975700,35405400,79593800
round_k,0,1,3,7,20,52,106,222,495,1088,2619,5419,13435,34959,88513,198984
round_shots,1100,700,400,300,200,300,200,200,200,300,300,200,300,200,200,200,100
round_queries,1100,2100,2800,5700,9000,27900,47000,103800,214200,720900,1669500,2760200,8573100,15259000,31537800,69473800,77606100
round_k,0,1,3,9,22,46,117,259,535,1201,2782,6900,14288,38147,78844,173684,388030
round_shots,1600,900,300,300,300,200,400,300,200,200,300,200,200,200,300,200,100
round_queries,1600,2700,2100,4500,11100,19400,78800,137700,204200,419000,1393500,2328200,4891400,10396200,33906900,59247400,64173300
round_k,0,1,3,7,18,48,98,229,510,1047,2322,5820,12228,25990,56511,148118,320866
round_shots,1400,900,500,300,300,300,200,300,200,200,200,200,200,200,200,200
round_queries,1400,2700,3500,5700,15900,39900,66600,209100,371000,822200,1700600,3592600,8059000,18100200,41078600,90981000
round_k,0,1,3,9,26,66,166,348,927,2055,4251,8981,20147,45250,102696,227452
round_shots,1300,700,300,300,300,300,300,300,200,300,200,200,200,200,200,200
round_queries,1300,2100,2100,4500,9900,24300,60900,156900,274200,902100,1524600,3226200,7313800,15711000,35497800,80413400
round_k,0,1,3,7,16,40,101,261,685,1503,3811,8065,18284,39277,88744,201033
round_shots,1400,900,400,400,300,200,200,200,200,200,200,200,300,300,300,200,200
round_queries,1400,2700,2800,7600,12300,17000,36200,75400,161800,346600,787000,1759400,5712900,13849500,33415500,45156600,90475400
round_k,0,1,3,9,20,42,90,188,404,866,1967,4398,9521,23082,55692,112891,226188
round_shots,1500,700,400,300,300,200,200,200,200,300,200,200,200,200,200,200,200
round_queries,1500,2100,2800,4500,11100,17800,38600,80200,178200,579300,895400,1964600,4291400,8794600,18637400,42393400,94727800
round_k,0,1,3,7,18,44,96,200,445,965,2238,4911,10728,21986,46593,105983,236819
round_shots,1300,500,300,300,300,300,200,300,200,200,200,200,300,300,200,200,100
round_queries,1300,1500,2100,4500,9900,24300,41000,123300,208200,459000,1043400,2208600,7229700,19028100,28668600,59913000,68432100
round_k,0,1,3,7,16,40,102,205,520,1147,2608,5521,12049,31713,71671,149782,342160
round_shots,1500,800,300,300,300,200,200,200,200,200,200,300,200,200,200,200,200
round_queries,1500,2400,2100,4500,9900,16200,34600,76600,169400,368200,813800,2588100,4392200,9540600,21253800,47969000,109566600
round_k,0,1,3,7,16,40,86,191,423,920,2034,4313,10980,23851,53134,119922,273916
round_shots,1300,500,300,400,300,200,200,300,300,300,200,300,300,200,200,200
round_queries,1300,1500,2100,6000,12300,19400,40200,127500,310500,680700,1134600,3807300,10279500,16301800,34315400,78393800
round_k,0,1,3,7,20,48,100,212,517,1134,2836,6345,17132,40754,85788,195984
round_shots,1400,900,300,300,300,300,200,200,200,200,200,200,200,200,200,200,100
round_queries,1400,2700,2100,4500,12300,29100,45400,99800,211400,469000,1059400,2367400,5317800,12069400,27531400,59583400,66250500
round_k,0,1,3,7,20,48,113,249,528,1172,2648,5918,13294,30173,68828,148958,331252
round_shots,1600,1100,300,500,300,300,200,200,200,200,200,200,200,300,200,200,100
round_queries,1600,3300,2100,7500,14700,36300,53400,111400,240200,520200,1166200,2529000,5656600,17737500,29329400,62112200,69225300
round_k,0,1,3,7,24,60,133,278,600,1300,2915,6322,14141,29562,73323,155280,346126
round_shots,1300,600,300,300,300,200,300,200,200,200,300,200,200,300,400,200
round_queries,1300,1800,2100,4500,9900,17000,51900,92200,200600,451400,1501500,2578600,5369800,17628300,53670000,75922600
round_k,0,1,3,7,16,42,86,230,501,1128,2502,6446,13424,29380,67087,189806
round_shots,1400,800,400,500,500,300,300,300,300,200,200,200,200,200,200,200,100
round_queries,1400,2400,2800,9500,25500,34500,74100,164100,339900,521400,1129800,2397800,5373000,11899400,26820600,59901000,63380300
round_k,0,1,3,9,25,57,123,273,566,1303,2824,5994,13432,29748,67051,149752,316901
round_shots,1200,800,300,400,300,200,200,300,400,200,200,200,200,200,200,200,100
round_queries,1200,2400,2100,6000,13500,22600,48200,146700,506000,663000,1414200,3000600,6267800,13304600,29726600,66531400,75991700
